id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
22579,,923,39,3,1,604.15,39.44,30.04609,fecha_invalida
22580,,2799,7,7,10,1718.48,306.44,165149.88,fecha_invalida
22581,,1044,24,13,12,1.57158,335.42,168371.86,fecha_invalida
22582,2025-03-15,1738,77,13,4,,,4279.39,prima_invalida
22584,,1275,7,13,12,1517.28,132.98,155659.2,fecha_invalida
22586,,1269,65,8,5,1293.74,,101992.96,fecha_invalida
22587,,1078,27,1,8,1915.04,324.3,217613.5,fecha_invalida
22588,,129,6,1,2,297.09,38.39,38700.97,fecha_invalida
22589,,2442,54,2,3,1428.63,330.32,59394.07,fecha_invalida
22590,,1105,26,1,9,1531.22,299.15,193043.76,fecha_invalida
22591,2025-11-20,378,32,4,6,1.18671,85.73,,monto_invalido
22592,,2775,10,4,3,1206.08,204.14,,"fecha_invalida,monto_invalido"
22593,,3605,13,11,11,1.34936,107.42,211.37924,fecha_invalida
22594,,189,33,8,8,419.6,,32079.2,fecha_invalida
22596,,884,23,13,2,292.06,52.8,12.65447,fecha_invalida
22597,,413,52,4,11,1.92756,,305.31848,fecha_invalida
22598,,1276,64,13,11,672.22,5106.0,26.6204,fecha_invalida
22599,,2118,51,5,9,,181.4,,"fecha_invalida,prima_invalida,monto_invalido"
22600,,2158,37,9,7,1317.96,226.69,221530.34,fecha_invalida
22601,,2750,4,4,1,,163.44,74110.46,"fecha_invalida,prima_invalida"
22602,,2970,7,7,4,,113.69,97024.74,"fecha_invalida,prima_invalida"
22603,,2384,75,7,10,1190.62,209.36,63385.7,fecha_invalida
22604,,486,59,7,9,,144.74,165919.37,"fecha_invalida,prima_invalida"
22605,,1668,71,7,10,39553.0,32.8,37792.2,fecha_invalida
22606,,922,8,2,6,616.52,130.13,83325.22,fecha_invalida
22607,,2857,76,5,3,,94.41,,"fecha_invalida,prima_invalida,monto_invalido"
22608,,950,18,9,6,548.54,75.37,61826.04,fecha_invalida
22610,,2931,45,10,9,50233.0,67.59,34779.97,fecha_invalida
22611,,2432,38,3,2,851.7,,127380.15,fecha_invalida
22612,,1160,41,3,4,694.11,120.29,131590.22,fecha_invalida
22613,,146,29,11,9,511.0,95.12,29.71594,fecha_invalida
22614,,2332,23,13,8,0.0,154.19,,"fecha_invalida,monto_invalido"
22616,,528,66,11,9,731.98,163.34,,"fecha_invalida,monto_invalido"
22617,,2937,17,6,7,1.46528,323.54,195896.51,fecha_invalida
22618,,521,51,14,7,52155.0,109.96,78641.31,fecha_invalida
22619,,125,32,10,12,1949.42,,162456.22,fecha_invalida
22620,,1674,50,10,8,74.95,17.36,2559.02,fecha_invalida
22621,,2813,97,1,1,746.37,102.41,54520.38,fecha_invalida
22622,,2214,74,2,10,78809.0,,112180.34,fecha_invalida
22623,,1201,59,8,9,1324.21,13589.0,127084.03,fecha_invalida
22624,,2255,47,4,7,1.90225,15638.0,236480.81,fecha_invalida
22625,,2638,51,13,11,1707.12,425.46,43579.81,fecha_invalida
22626,,1502,8,12,11,1.00856,,46634.08,fecha_invalida
22627,,2193,75,15,10,87902.0,81.54,141298.9,fecha_invalida
22628,,2322,17,14,8,55840.0,70.6,12954.35,fecha_invalida
22629,,2788,59,13,3,10401.0,14.68,19181.8,fecha_invalida
22630,,2301,2,3,11,,63.59,14194.83,"fecha_invalida,prima_invalida"
22632,,1031,44,3,10,1042.94,8825.0,54666.49,fecha_invalida
22633,,1089,16,5,7,1203.16,10607.0,175627.3,fecha_invalida
22634,,2223,79,12,8,772.9,17758.0,71053.32,fecha_invalida
22635,,2949,67,6,8,82.12,523.0,4194.34,fecha_invalida
22636,,1989,12,12,1,,,54365.1,"fecha_invalida,prima_invalida"
22637,,2679,70,4,9,1547.89,10847.0,87939.72,fecha_invalida
22638,,985,2,9,12,891.76,6777.0,48080.2,fecha_invalida
22639,,2284,64,15,6,138.88,15.99,27479.16,fecha_invalida
22641,,1869,25,1,8,,25.81,19795.24,"fecha_invalida,prima_invalida"
22642,,332,12,15,7,1749.98,2138.16,,"fecha_invalida,monto_invalido"
22643,,229,62,3,9,1177.27,128.7,76676.51,fecha_invalida
22645,,1536,38,4,6,1463.29,16438.0,123949.58,fecha_invalida
22646,,1096,40,5,6,1703.32,39319.0,,"fecha_invalida,monto_invalido"
22648,,173,79,12,11,1211.17,196.17,,"fecha_invalida,monto_invalido"
22649,,2522,48,6,2,217.9,13.29,7099.52,fecha_invalida
22650,,618,36,5,6,16112.0,37.66,,"fecha_invalida,monto_invalido"
22651,2025-05-05,1500,10,5,6,,42.85,16925.42,prima_invalida
22652,,1765,52,7,5,,1761.98,51931.43,"fecha_invalida,prima_invalida"
22653,,1472,12,8,4,1025.21,,113253.44,fecha_invalida
22656,,3592,29,3,1,735.31,166.95,138930.11,fecha_invalida
22657,,2741,21,10,12,233.89,17.41,34258.75,fecha_invalida
22658,,2581,72,13,4,,,162726.53,"fecha_invalida,prima_invalida"
22659,,990,64,8,1,1046.81,76.99,74.11211,fecha_invalida
22661,,2796,29,14,1,396.11,28.98,8514.85,fecha_invalida
22662,,138,3,14,2,1135.27,22118.0,113.12195,fecha_invalida
22663,,1146,26,15,9,265.16,55.54,,"fecha_invalida,monto_invalido"
22664,2025-07-28,1268,62,2,8,,225.28,80.72871,prima_invalida
22665,,2047,33,9,3,1956.09,9935.0,,"fecha_invalida,monto_invalido"
22666,2025-12-06,1545,19,3,12,1320.49,280.41,,monto_invalido
22667,,2293,54,9,5,,,79142.82,"fecha_invalida,prima_invalida"
22668,,2342,51,13,4,1052.09,,143488.13,fecha_invalida
22669,,573,76,10,9,54.48,,1328.26,fecha_invalida
22670,,474,37,9,10,1853.55,379.14,,"fecha_invalida,monto_invalido"
22671,2025-10-22,1651,34,14,11,394.08,5809.0,,monto_invalido
22672,,2206,55,14,9,1.83884,248.81,263859.51,fecha_invalida
22673,2025-10-31,2097,75,15,1,1039.78,5524.0,,monto_invalido
22674,,2267,12,6,11,,55.16,,"fecha_invalida,prima_invalida,monto_invalido"
22675,,2982,17,15,2,235.13,35.02,18871.21,fecha_invalida
22676,,2371,72,3,11,,38.15,108721.63,"fecha_invalida,prima_invalida"
22678,2025-12-12,1377,78,6,2,1421.82,19358.0,,monto_invalido
22680,,1261,77,14,2,,26117.0,255557.01,"fecha_invalida,prima_invalida"
22681,,1890,17,3,7,235.04,,16549.92,fecha_invalida
22682,,3551,33,3,5,692.09,,,"fecha_invalida,monto_invalido"
22683,,1138,4,1,11,,7.13,1630.54,"fecha_invalida,prima_invalida"
22684,,925,49,9,11,1226.24,,38.37467,fecha_invalida
22685,,2776,32,15,2,1699.93,230.55,257511.43,fecha_invalida
22686,,1623,8,5,9,857.14,202.07,51837.46,fecha_invalida
22688,,377,67,3,7,1474.75,,253380.98,fecha_invalida
22689,,2654,55,11,4,1368.03,,172265.39,fecha_invalida
22690,,715,16,15,11,569.14,,103.64337,fecha_invalida
22691,,140,16,1,8,631.87,146.21,31223.49,fecha_invalida
22692,,1269,78,4,5,1063.36,,,"fecha_invalida,monto_invalido"
22693,,692,75,14,6,81975.0,165.83,113963.33,fecha_invalida
22694,,2,72,12,1,754.43,132.88,,"fecha_invalida,monto_invalido"
22695,,1526,40,7,7,,55.17,112887.16,"fecha_invalida,prima_invalida"
22696,,1058,60,11,5,,,182630.12,"fecha_invalida,prima_invalida"
22697,,80,35,1,12,361.12,44.67,64830.59,fecha_invalida
22698,2025-02-19,816,35,5,5,524.08,3964.0,,monto_invalido
22699,2025-05-19,1107,47,13,11,,12028.0,20.11628,prima_invalida
22700,,1148,24,5,11,,,93047.96,"fecha_invalida,prima_invalida"
22701,,1409,58,8,2,147.46,24.22,15.54507,fecha_invalida
22702,,302,1,13,9,,87.38,,"fecha_invalida,prima_invalida,monto_invalido"
22703,,331,54,5,2,,371.76,291082.85,"fecha_invalida,prima_invalida"
22704,,2340,62,2,7,391.33,69.89,16227.86,fecha_invalida
22705,,1647,31,2,8,,,,"fecha_invalida,prima_invalida,monto_invalido"
22706,,1397,33,10,7,,25.78,80.6741,"fecha_invalida,prima_invalida"
22707,,2794,6,4,4,1681.4,,37.63423,fecha_invalida
22708,,79,78,10,2,1796.78,,248069.45,fecha_invalida
22709,,200,28,12,11,1.95917,277.47,271044.13,fecha_invalida
22710,,512,80,10,12,1577.68,311.99,,"fecha_invalida,monto_invalido"
22711,,1629,13,13,7,804.39,111.58,,"fecha_invalida,monto_invalido"
22712,,1121,30,14,12,1995.14,282.32,191884.75,fecha_invalida
22713,,759,10,2,10,,,94997.54,"fecha_invalida,prima_invalida"
22714,2025-05-14,1638,63,4,7,,138.8,,"prima_invalida,monto_invalido"
22715,,2913,59,1,2,933.92,,113012.35,fecha_invalida
22717,,2124,57,13,12,256.74,40.05,42.96024,fecha_invalida
22718,,646,44,10,7,126.31,11.77,10247.87,fecha_invalida
22719,,1519,7,11,2,369.03,83.86,,"fecha_invalida,monto_invalido"
22721,2025-03-18,3740,54,1,11,,269.04,,"prima_invalida,monto_invalido"
22722,,2632,33,3,6,1.27436,144.47,248.32891,fecha_invalida
22723,,2910,59,6,6,1.57749,208.48,250.30362,fecha_invalida
22724,,10,9,15,10,1.75138,326.49,204156.44,fecha_invalida
22725,2025-02-14,2322,77,13,8,,458.66,,"prima_invalida,monto_invalido"
22726,,2485,72,3,2,243.02,3465.0,27358.24,fecha_invalida
22727,,1683,43,10,5,1283.12,142.27,140079.47,fecha_invalida
22728,,202,5,14,11,1257.96,147.29,129.99161,fecha_invalida
22729,,1303,27,3,3,26042.0,,41032.06,fecha_invalida
22730,,2346,41,6,11,233.32,55.02,10294.68,fecha_invalida
22731,,2044,36,15,11,,65.92,61348.88,"fecha_invalida,prima_invalida"
22732,,266,66,2,9,861.52,10805.0,31800.56,fecha_invalida
22733,2025-05-08,2675,12,7,1,,182.51,46.00972,prima_invalida
22734,,1321,77,6,2,314.83,2285.0,52.60715,fecha_invalida
22735,,880,77,13,1,0.0,167.69,207321.45,fecha_invalida
22736,,2724,74,13,5,1495.09,32882.0,42736.04,fecha_invalida
22738,,170,69,4,12,1173.22,163.4,74049.06,fecha_invalida
22739,,1220,56,13,9,1.77089,250.0,314281.37,fecha_invalida
22740,,2702,47,2,5,,115.24,,"fecha_invalida,prima_invalida,monto_invalido"
22741,,1631,69,1,10,1238.48,,247.66763,fecha_invalida
22742,,477,33,15,5,728.19,,70722.6,fecha_invalida
22743,,1746,39,6,9,,6717.0,24.76619,"fecha_invalida,prima_invalida"
22744,,1702,41,13,11,651.48,56.14,15890.64,fecha_invalida
22745,,2113,28,12,6,21043.0,3917.0,40226.53,fecha_invalida
22747,,1613,16,5,8,927.79,130.93,72177.59,fecha_invalida
22748,,2713,75,9,1,,,45932.73,"fecha_invalida,prima_invalida"
22749,,1105,57,13,4,,,151.17384,"fecha_invalida,prima_invalida"
22750,,1622,35,12,2,105.61,2540.0,17.34462,fecha_invalida
22751,,1334,36,15,1,76493.0,163.84,45836.91,fecha_invalida
22752,,841,72,5,11,,,32.79185,"fecha_invalida,prima_invalida"
22753,2025-12-22,929,15,11,9,,10057.0,,"prima_invalida,monto_invalido"
22755,,2805,10,4,9,711.65,125.63,,"fecha_invalida,monto_invalido"
22756,,387,80,3,8,1.32404,161.76,,"fecha_invalida,monto_invalido"
22757,,408,71,3,9,,24916.0,186474.4,"fecha_invalida,prima_invalida"
22758,,495,20,2,10,426.99,,55501.68,fecha_invalida
22759,,1141,77,2,11,784.92,942.44,16426.58,fecha_invalida
22760,,2810,45,3,6,1163.05,6607.0,68.89531,fecha_invalida
22761,,2554,65,1,10,320.52,42.44,,"fecha_invalida,monto_invalido"
22762,,1889,15,6,8,142.12,,9915.99,fecha_invalida
22763,,1801,7,8,5,805.01,78.02,26.1813,fecha_invalida
22764,,2822,28,12,9,70396.0,90.02,75343.99,fecha_invalida
22765,,677,72,1,5,,46.19,42536.12,"fecha_invalida,prima_invalida"
22766,,1236,63,15,3,57382.0,53.73,,"fecha_invalida,monto_invalido"
22768,,2372,42,11,12,26026.0,,39.95724,fecha_invalida
22769,,2298,11,1,7,1.03227,,68315.46,fecha_invalida
22771,,2315,41,9,2,1.64132,247.98,227420.31,fecha_invalida
22772,2025-06-02,19,47,8,7,,228.31,,"prima_invalida,monto_invalido"
22774,,1933,35,9,10,828.38,174.99,65163.28,fecha_invalida
22775,,312,48,8,9,64.14,1599.0,12.79277,fecha_invalida
22776,,1187,41,10,7,1092.79,141.32,93646.7,fecha_invalida
22777,,896,27,6,10,23931.0,52.43,28869.54,fecha_invalida
22778,,742,30,8,1,762.87,113.75,,"fecha_invalida,monto_invalido"
22779,,1912,44,3,2,1921.62,423.6,173915.97,fecha_invalida
22780,,2485,29,12,8,569.16,,,"fecha_invalida,monto_invalido"
22781,,1952,37,9,2,972.26,11437.0,134900.05,fecha_invalida
22783,,2139,18,6,8,1845.0,343.4,206.8422,fecha_invalida
22784,,582,24,7,7,331.99,52.39,,"fecha_invalida,monto_invalido"
22785,,96,7,5,2,,295.81,52463.96,"fecha_invalida,prima_invalida"
22786,,1163,13,5,4,53242.0,87720.0,70.52623,fecha_invalida
22787,,298,64,3,7,762.94,88.66,67817.24,fecha_invalida
22788,,2840,24,4,11,1358.67,274.2,246105.29,fecha_invalida
22789,,1436,59,5,1,,70.36,49211.92,"fecha_invalida,prima_invalida"
22790,,1785,42,7,11,,70.42,64370.13,"fecha_invalida,prima_invalida"
22791,,2338,19,3,10,906.69,,178230.65,fecha_invalida
22794,,788,19,4,1,21345.0,,7068.5,fecha_invalida
22795,,911,12,7,11,,,29836.8,"fecha_invalida,prima_invalida"
22797,,1387,9,8,4,776.1,85.66,71913.92,fecha_invalida
22798,,458,65,6,3,,75.48,86929.18,"fecha_invalida,prima_invalida"
22799,,160,59,11,9,1964.85,142.77,40875.72,fecha_invalida
22800,,727,8,6,6,563.3,,106952.04,fecha_invalida
22801,,443,78,8,10,811.62,,134915.72,fecha_invalida
22802,,2380,11,12,2,1.93258,46173.0,223762.69,fecha_invalida
22803,2025-08-22,89,63,6,5,1248.24,96.8,,monto_invalido
22804,,104,66,10,3,10942.0,13.24,15516.41,fecha_invalida
22805,,2879,61,9,3,122.58,11.78,20432.8,fecha_invalida
22806,,1232,41,8,12,1322.89,145.51,230.25754,fecha_invalida
22807,,2800,20,10,8,1694.64,192.2,94.32072,fecha_invalida
22808,,12,54,1,8,,65.13,68945.83,"fecha_invalida,prima_invalida"
22809,,433,13,1,8,212.41,,29329.56,fecha_invalida
22810,,486,6,7,8,524.94,76.4,64.08007,fecha_invalida
22811,,1178,34,8,6,1.44927,178.45,,"fecha_invalida,monto_invalido"
22812,2025-06-07,516,50,13,10,,461.55,,"prima_invalida,monto_invalido"
22814,,2271,56,14,9,59186.0,43.74,12370.57,fecha_invalida
22815,,1802,55,11,2,172.0,,,"fecha_invalida,monto_invalido"
22816,,2178,51,4,10,1633.79,150.64,,"fecha_invalida,monto_invalido"
22817,,492,80,6,3,1.61233,346.24,229256.43,fecha_invalida
22818,,2014,24,15,9,36985.0,7934.0,47066.74,fecha_invalida
22820,,2459,57,9,8,1066.59,166.82,76526.26,fecha_invalida
22821,,1478,6,15,10,1363.05,,259414.41,fecha_invalida
22822,,1187,2,5,5,51735.0,66.74,90.74468,fecha_invalida
22823,,1058,72,10,8,1632.67,,130477.2,fecha_invalida
22824,,3792,39,14,12,1.41391,,148402.48,fecha_invalida
22826,,1810,18,7,12,1175.12,,200289.87,fecha_invalida
22827,,150,43,12,3,63985.0,,22186.0,fecha_invalida
22828,,1298,44,7,2,1877.39,,127642.33,fecha_invalida
22829,2025-10-28,590,43,10,6,1.02639,15875.0,,monto_invalido
22830,,1735,7,4,7,1355.16,126.75,57802.4,fecha_invalida
22831,,1488,57,5,10,,83.97,52452.94,"fecha_invalida,prima_invalida"
22832,,1673,72,9,7,1535.94,23716.0,275190.73,fecha_invalida
22833,,2494,56,9,1,532.7,52.72,83023.95,fecha_invalida
22834,,868,57,13,3,,379.84,,"fecha_invalida,prima_invalida,monto_invalido"
22835,,1731,38,9,12,822.68,185.93,26841.34,fecha_invalida
22836,,1155,58,8,1,1588.78,317.37,106502.6,fecha_invalida
22838,2025-07-27,1384,71,13,1,,17212.0,159099.1,prima_invalida
22839,,1446,57,14,2,1043.28,68.2,72996.39,fecha_invalida
22842,,1096,3,7,8,1.24433,18601.0,205665.9,fecha_invalida
22843,,1258,14,3,7,1746.2,,,"fecha_invalida,monto_invalido"
22844,,1071,79,15,9,1493.15,,,"fecha_invalida,monto_invalido"
22845,,1817,74,5,7,18599.0,,,"fecha_invalida,monto_invalido"
22846,,801,77,13,6,269.96,38.04,12277.9,fecha_invalida
22847,,863,35,9,11,1.09316,155.76,97371.68,fecha_invalida
22848,,2359,38,12,3,912.6,194.77,,"fecha_invalida,monto_invalido"
22849,,1335,48,2,12,,196.02,,"fecha_invalida,prima_invalida,monto_invalido"
22851,,2907,3,13,8,1339.95,276.73,53570.98,fecha_invalida
22852,,788,26,7,10,1510.7,350.46,,"fecha_invalida,monto_invalido"
22853,,896,61,12,4,1.11303,216.12,53.9638,fecha_invalida
22854,,1254,76,6,9,1263.05,310.09,62523.42,fecha_invalida
22855,2025-11-21,2991,35,10,11,1090.97,,,monto_invalido
22856,,687,29,6,8,980.65,197.67,,"fecha_invalida,monto_invalido"
22857,,434,77,14,10,73339.0,146.45,,"fecha_invalida,monto_invalido"
22858,,726,16,8,11,541.93,4783.0,104631.46,fecha_invalida
22859,,877,37,8,10,166.92,32.03,4638.39,fecha_invalida
22860,,343,71,11,3,,,143.67122,"fecha_invalida,prima_invalida"
22861,,3731,74,11,10,539.61,121.5,,"fecha_invalida,monto_invalido"
22862,,1586,10,11,3,1089.75,196.81,186413.6,fecha_invalida
22863,,771,67,10,6,,112.29,208267.23,"fecha_invalida,prima_invalida"
22864,,2025,29,13,9,442.86,,45676.68,fecha_invalida
22865,,1929,30,4,4,282.48,65.14,13072.69,fecha_invalida
22866,,243,16,14,9,1.85582,405.61,146155.89,fecha_invalida
22867,,1139,39,14,12,1.63894,106.79,263707.01,fecha_invalida
22868,,1836,76,7,8,,65.13,162447.67,"fecha_invalida,prima_invalida"
22869,,1004,76,7,5,1.10403,198.86,,"fecha_invalida,monto_invalido"
22870,,1313,1,11,12,,8781.0,61525.43,"fecha_invalida,prima_invalida"
22871,2025-09-28,2602,38,3,5,538.08,63.58,,monto_invalido
22872,,2166,66,13,2,587.56,145.93,91856.71,fecha_invalida
22873,,1536,32,6,2,1927.21,125.29,,"fecha_invalida,monto_invalido"
22874,,2405,70,1,11,,1956.0,,"fecha_invalida,prima_invalida,monto_invalido"
22875,,2385,60,11,6,463.3,81.04,13263.6,fecha_invalida
22876,,932,66,12,10,1.72028,21580.0,80661.14,fecha_invalida
22877,,1256,8,9,8,532.18,12722.0,42622.07,fecha_invalida
22879,,1645,63,13,10,1352.75,123.16,135803.36,fecha_invalida
22881,,2104,32,9,7,1553.23,,33854.74,fecha_invalida
22882,,2904,52,2,4,,179.92,91310.14,"fecha_invalida,prima_invalida"
22883,,1990,71,9,11,,23546.0,,"fecha_invalida,prima_invalida,monto_invalido"
22884,,846,46,4,11,700.72,132.95,27283.41,fecha_invalida
22885,,902,74,13,11,1766.8,36026.0,144.72427,fecha_invalida
22886,,20,55,12,9,1105.03,56.16,120799.69,fecha_invalida
22887,,326,74,3,7,799.43,,58589.19,fecha_invalida
22889,,2673,65,5,12,,295.23,110903.39,"fecha_invalida,prima_invalida"
22890,,1339,1,7,12,1860.89,,319499.33,fecha_invalida
22891,,963,62,15,4,1455.59,7732.0,118292.45,fecha_invalida
22892,,851,31,12,2,821.87,,,"fecha_invalida,monto_invalido"
22894,,3714,25,8,1,1179.51,24531.0,,"fecha_invalida,monto_invalido"
22895,,2372,48,11,11,,92.74,78088.35,"fecha_invalida,prima_invalida"
22896,,1960,46,13,2,,,17305.37,"fecha_invalida,prima_invalida"
22897,,479,19,3,6,1.09336,218.26,,"fecha_invalida,monto_invalido"
22898,,2961,74,3,1,78792.0,,143.56339,fecha_invalida
22899,,985,68,12,4,1.95133,258.8,87279.01,fecha_invalida
22900,,2361,32,2,12,,356.65,297.74787,"fecha_invalida,prima_invalida"
22901,,1273,51,7,8,413.37,95.5,36670.49,fecha_invalida
22902,,298,58,14,2,,23119.0,235983.88,"fecha_invalida,prima_invalida"
22903,,2772,80,3,6,1.82787,,264.34846,fecha_invalida
22904,,1623,23,15,11,,72.18,116548.42,"fecha_invalida,prima_invalida"
22905,,2428,27,1,4,142.96,35.23,9308.37,fecha_invalida
22907,,2946,34,9,10,1956.78,,,"fecha_invalida,monto_invalido"
22910,,957,73,1,3,1527.69,367.06,,"fecha_invalida,monto_invalido"
22911,,2118,15,4,10,1890.77,366.58,197942.95,fecha_invalida
22912,,2048,39,2,11,1.15588,277.36,95.42137,fecha_invalida
22914,,1856,5,8,4,801.17,11581.0,53537.38,fecha_invalida
22915,,2804,62,1,3,863.32,8264.0,93175.67,fecha_invalida
22916,,510,50,6,12,1948.31,2181.28,142208.87,fecha_invalida
22917,2025-12-22,2262,10,3,9,,187.83,226359.39,prima_invalida
22918,,1710,49,8,7,1522.59,190.88,113849.34,fecha_invalida
22919,,2694,49,3,7,1800.63,336.61,,"fecha_invalida,monto_invalido"
22920,,2323,25,1,2,1998.39,,,"fecha_invalida,monto_invalido"
22921,,1168,75,13,3,1.90365,35425.0,,"fecha_invalida,monto_invalido"
22922,,1894,43,6,11,1999.17,164.63,,"fecha_invalida,monto_invalido"
22923,,2051,11,15,5,377.48,,,"fecha_invalida,monto_invalido"
22924,,23,10,2,9,1232.21,15085.0,190398.28,fecha_invalida
22925,,1177,55,14,2,846.81,99.06,,"fecha_invalida,monto_invalido"
22926,,195,53,5,6,1241.05,,,"fecha_invalida,monto_invalido"
22927,,2663,63,12,4,37114.0,65.53,15077.59,fecha_invalida
22928,,1471,68,12,3,,28.48,,"fecha_invalida,prima_invalida,monto_invalido"
22929,,2670,74,13,5,,297.65,197182.87,"fecha_invalida,prima_invalida"
22930,,259,26,13,9,551.81,,64007.01,fecha_invalida
22931,,279,49,11,9,,282.2,,"fecha_invalida,prima_invalida,monto_invalido"
22932,,60,33,12,7,91856.0,86.07,124.99556,fecha_invalida
22933,,147,26,2,6,19314.0,40.69,4.38221,fecha_invalida
22935,,2395,72,15,4,513.95,55.31,67916.09,fecha_invalida
22936,,35,76,13,4,1164.17,,199496.36,fecha_invalida
22938,,1907,21,3,2,1.97412,13062.0,114984.19,fecha_invalida
22939,,1199,48,14,2,1738.2,,326369.34,fecha_invalida
22940,,721,45,4,7,473.39,105.0,81.6526,fecha_invalida
22941,,160,57,7,10,1723.85,22601.0,244933.46,fecha_invalida
22942,,195,68,11,3,,81.74,58798.22,"fecha_invalida,prima_invalida"
22944,,1491,37,1,1,503.37,115.08,,"fecha_invalida,monto_invalido"
22945,,759,13,15,5,,280.43,193.29737,"fecha_invalida,prima_invalida"
22946,,2122,48,5,12,369.36,59.74,29273.36,fecha_invalida
22947,,281,44,10,11,1451.51,74.76,180.11128,fecha_invalida
22948,,1777,12,8,12,,31.28,16.32591,"fecha_invalida,prima_invalida"
22949,,2812,39,10,11,,1993.0,45433.35,"fecha_invalida,prima_invalida"
22950,,1529,38,11,3,,352.63,39771.88,"fecha_invalida,prima_invalida"
22951,,740,31,14,1,108.86,,20349.96,fecha_invalida
22953,,22,60,5,11,8037.0,,1725.29,fecha_invalida
22954,,2565,30,12,2,461.43,42.59,9494.75,fecha_invalida
22955,,563,95,8,1,62079.0,11499.0,,"fecha_invalida,monto_invalido"
22956,,2903,64,13,7,1076.68,23147.0,203934.22,fecha_invalida
22957,,1597,49,2,1,0.0,,,"fecha_invalida,monto_invalido"
22958,,341,46,3,9,1560.05,,,"fecha_invalida,monto_invalido"
22959,,1842,21,3,6,,101.79,58420.29,"fecha_invalida,prima_invalida"
22960,,2702,10,14,7,1925.48,14932.0,306.88506,fecha_invalida
22961,,2229,72,6,8,1796.6,176.63,290532.43,fecha_invalida
22962,,772,9,8,5,,46.58,,"fecha_invalida,prima_invalida,monto_invalido"
22963,,504,28,5,6,0.0,2545.0,,"fecha_invalida,monto_invalido"
22964,,2488,42,10,3,857.93,,36011.69,fecha_invalida
22966,,2498,68,13,7,,31524.0,,"fecha_invalida,prima_invalida,monto_invalido"
22967,,3587,16,2,11,,,118652.07,"fecha_invalida,prima_invalida"
22968,,2200,25,6,10,1435.7,31954.0,234287.79,fecha_invalida
22969,,628,33,14,11,305.49,23.7,13218.96,fecha_invalida
22970,,1567,72,14,5,16479.0,3060.0,15458.61,fecha_invalida
22971,,2815,59,3,12,,348.74,,"fecha_invalida,prima_invalida,monto_invalido"
22972,,1123,4,7,8,1.27411,300.58,45.46735,fecha_invalida
22973,,59,26,15,2,512.31,3213.0,66497.59,fecha_invalida
22974,,2901,31,13,5,,71.21,195122.15,"fecha_invalida,prima_invalida"
22975,,2840,15,14,10,67751.0,157.83,59076.27,fecha_invalida
22976,,1200,67,14,6,,25.31,25.93236,"fecha_invalida,prima_invalida"
22977,,2538,59,10,11,221.12,35.11,27252.05,fecha_invalida
22978,,2920,33,13,5,1920.19,352.72,114379.73,fecha_invalida
22979,,2066,32,6,3,1013.34,87.3,93906.67,fecha_invalida
22980,,2442,45,13,2,32911.0,23.98,,"fecha_invalida,monto_invalido"
22981,,1872,53,9,3,460.6,48.62,,"fecha_invalida,monto_invalido"
22982,,275,4,6,9,,195.97,138.97602,"fecha_invalida,prima_invalida"
